Employee_ID,Department,Gender,Age,Job_Title,Hire_Date,Years_At_Company,Education_Level,Performance_Score,Monthly_Salary,Work_Hours_Per_Week,Projects_Handled,Overtime_Hours,Sick_Days,Remote_Work_Frequency,Team_Size,Training_Hours,Promotions,Employee_Satisfaction_Score,Resigned,productivity_score,engagement_score,risk_score,work_life_balance_score,tenure_factor,cluster,swot_category,outlier,attrition_probability,attrition_risk_level
931,Sales,Male,48,Technician,2020-01-01 08:03:05.556036,4,Bachelor,5,5250.0,44,9,18,14,25,1,69,1,3.79,False,1.89,1.42,,3,3,3,Opportunity,0,0.09799354712550455,Very Low
932,Sales,Female,54,Engineer,2016-11-02 08:03:05.556036,7,Bachelor,5,9000.0,54,13,5,3,0,11,72,2,3.17,False,2.35,3.22,,5,4,0,Opportunity,0,0.09853761319296313,Very Low
933,Engineering,Female,27,Engineer,2024-02-10 08:03:05.556036,0,Bachelor,5,9000.0,53,13,25,1,50,8,76,1,4.0,False,2.46,3.28,,3,1,2,Opportunity,0,0.09828247970962535,Very Low
934,Engineering,Female,54,Consultant,2022-07-30 08:03:05.556036,2,Bachelor,2,6600.0,46,42,12,8,75,1,84,1,1.29,False,1.61,1.92,,4,2,2,Opportunity,0,0.10274042993351394,Low
935,IT,Female,35,Manager,2023-09-13 08:03:05.556036,0,Master,4,8400.0,58,4,9,7,25,1,74,1,1.45,False,1.7,1.84,,4,1,2,Opportunity,0,0.10158329948618941,Low
936,Finance,Female,57,Developer,2014-09-14 08:03:05.556036,9,Bachelor,3,6500.0,60,38,1,2,25,7,49,2,4.78,False,2.14,3.17,,5,4,0,Opportunity,1,0.09800949742281008,Very Low
937,Engineering,Male,24,Consultant,2017-05-18 08:03:05.556036,7,Master,1,6050.0,45,44,29,8,0,18,42,1,3.52,False,1.24,1.43,,2,4,3,Opportunity,0,0.10134104885402404,Low
938,Legal,Female,52,Technician,2023-03-24 08:03:05.556036,1,Bachelor,4,4900.0,56,19,13,2,100,14,68,1,3.3,False,2.15,2.78,,4,1,2,Opportunity,0,0.09940230505918547,Very Low
939,Engineering,Male,59,Analyst,2022-02-17 08:03:05.556036,2,Bachelor,4,5600.0,44,40,18,5,75,14,66,0,4.83,False,2.4,2.23,,3,2,2,Opportunity,0,0.09716868340716417,Very Low
940,IT,Male,56,Consultant,2020-10-31 08:03:05.556036,3,Bachelor,3,7150.0,34,29,18,2,50,19,38,0,1.29,False,1.73,1.02,,3,2,2,Opportunity,0,0.10130490476545835,Low
941,Legal,Male,47,Analyst,2023-07-05 08:03:05.556036,1,Bachelor,3,5200.0,40,1,4,6,75,3,69,0,4.33,True,1.36,2.06,,5,1,2,Opportunity,0,0.09900756036646884,Very Low
942,HR,Male,54,Manager,2020-09-06 08:03:05.556036,3,Bachelor,4,8400.0,58,13,11,4,0,14,69,1,2.79,False,1.98,2.42,,4,2,2,Opportunity,0,0.10003492310385696,Low
943,Operations,Male,55,Specialist,2015-09-21 08:03:05.556036,8,Master,1,4950.0,41,3,23,10,100,10,32,2,3.04,False,0.43,1.31,,3,4,1,Weakness,0,0.10241625776888462,Low
944,IT,Female,43,Specialist,2014-12-06 08:03:05.556036,9,Bachelor,1,4950.0,45,7,2,5,50,4,42,1,4.78,False,0.77,2.12,,5,4,0,Opportunity,0,0.10011937852303264,Low
945,HR,Male,57,Technician,2018-11-14 08:03:05.556036,5,High School,1,3850.0,60,37,7,7,100,18,14,0,3.49,False,1.13,0.35,,4,3,1,Weakness,0,0.10079843929217303,Low
946,HR,Male,22,Technician,2018-10-03 08:03:05.556036,5,PhD,1,3850.0,44,25,22,0,25,18,7,0,2.29,False,1.03,0.75,,3,3,1,Weakness,0,0.10231207108899813,Low
947,Legal,Female,55,Consultant,2019-01-29 08:03:05.556036,5,Bachelor,2,6600.0,45,12,19,10,75,18,75,0,2.98,False,1.07,1.37,,3,3,1,Weakness,0,0.101706763071866,Low
948,Operations,Female,38,Consultant,2020-01-11 08:03:05.556036,4,Bachelor,3,7150.0,38,24,0,5,0,19,18,0,4.68,False,1.61,0.99,,5,3,0,Opportunity,0,0.09732806374845886,Very Low
949,Operations,Female,58,Developer,2018-02-26 08:03:05.556036,6,High School,2,6000.0,42,19,28,6,100,9,91,1,1.51,False,1.31,2.4,,2,4,3,Opportunity,0,0.10355537976140844,Low
950,IT,Male,23,Manager,2017-05-21 08:03:05.556036,7,Bachelor,3,7800.0,39,38,8,4,50,6,99,0,4.49,False,2.14,3.1,,4,4,0,Opportunity,0,0.09850882088128504,Very Low
951,Finance,Male,38,Specialist,2015-09-06 08:03:05.556036,9,Bachelor,2,5400.0,44,5,1,3,50,3,98,1,1.0,False,1.19,2.82,,5,4,0,Opportunity,0,0.10373689083963293,Low
952,Engineering,Female,30,Analyst,2020-08-22 08:03:05.556036,4,PhD,1,4400.0,34,33,14,14,75,4,56,2,2.05,False,0.81,1.16,,4,3,1,Weakness,0,0.10257493370171483,Low
953,Operations,Male,46,Manager,2020-07-08 08:03:05.556036,4,Bachelor,1,6600.0,47,8,18,4,0,2,25,1,4.54,False,0.76,1.76,,3,3,1,Weakness,0,0.10065784532165901,Low
954,Sales,Male,31,Technician,2015-11-30 08:03:05.556036,8,Master,5,5250.0,57,28,8,6,0,11,23,2,4.71,False,2.4,2.0,,4,4,0,Opportunity,0,0.09621507945106114,Very Low
955,Marketing,Female,60,Developer,2019-05-12 08:03:05.556036,5,Bachelor,5,7500.0,48,41,8,1,75,3,44,1,3.11,False,2.77,2.25,,4,3,0,Opportunity,0,0.09749256459061822,Very Low
956,Customer Support,Female,41,Engineer,2016-11-22 08:03:05.556036,7,Bachelor,1,6600.0,35,35,19,1,100,13,50,0,1.34,False,1.24,1.46,,3,4,3,Opportunity,0,0.10329976688942921,Low
957,Operations,Male,57,Engineer,2022-07-13 08:03:05.556036,2,Bachelor,3,7800.0,51,8,14,9,0,6,59,2,3.4,False,1.36,2.2,,4,2,2,Opportunity,0,0.10031977479737361,Low
958,Marketing,Male,60,Engineer,2021-04-29 08:03:05.556036,3,Bachelor,3,7800.0,35,17,1,1,50,1,76,2,4.42,False,1.8,3.88,,5,2,0,Opportunity,1,0.09858995802038897,Very Low
959,Marketing,Female,25,Engineer,2020-10-03 08:03:05.556036,3,Bachelor,2,7200.0,40,7,6,13,0,10,99,1,3.39,False,0.96,2.2,,4,2,2,Opportunity,0,0.10125110105232436,Low
960,IT,Female,53,Technician,2022-08-18 08:03:05.556036,2,Bachelor,4,4900.0,55,29,26,9,25,18,12,2,3.02,False,1.89,0.93,,2,2,3,Opportunity,0,0.09910671074361316,Very Low
961,Engineering,Male,34,Specialist,2016-11-12 08:03:05.556036,7,Bachelor,4,6300.0,36,44,9,3,75,7,2,2,3.43,True,2.24,1.53,,4,4,0,Opportunity,0,0.09731299317221159,Very Low
962,Marketing,Male,22,Engineer,2016-11-05 08:03:05.556036,7,High School,3,7800.0,48,22,6,0,0,17,32,0,1.94,False,1.74,1.28,,4,4,0,Opportunity,0,0.10072134207391543,Low
963,Legal,Female,30,Technician,2015-03-17 08:03:05.556036,9,Master,4,4900.0,55,23,6,2,75,5,73,0,1.2,True,2.16,1.88,,4,4,0,Opportunity,0,0.10118090152799324,Low
964,HR,Male,41,Consultant,2018-08-30 08:03:05.556036,6,High School,4,7700.0,54,31,14,8,25,14,57,0,1.96,False,2.06,0.92,,4,4,0,Opportunity,0,0.10020552437436829,Low
965,Engineering,Female,42,Specialist,2021-12-25 08:03:05.556036,2,Bachelor,1,4950.0,47,22,8,10,0,2,42,0,2.09,False,0.77,0.32,,4,2,1,Weakness,0,0.10263495787675073,Low
966,Engineering,Male,59,Analyst,2023-06-24 08:03:05.556036,1,High School,5,6000.0,51,41,4,13,100,9,47,2,4.61,False,2.44,1.7,,5,1,2,Opportunity,0,0.0960236560068371,Very Low
967,Operations,Female,26,Engineer,2023-09-24 08:03:05.556036,0,Bachelor,1,6600.0,50,34,23,9,100,19,57,1,4.14,False,1.14,1.84,,3,1,2,Opportunity,0,0.10106845191777682,Low
968,Customer Support,Male,30,Engineer,2015-10-19 08:03:05.556036,8,Bachelor,2,7200.0,44,49,2,14,75,15,83,0,2.59,False,1.56,0.97,,5,4,0,Opportunity,0,0.10078492878305327,Low
969,Finance,Female,57,Technician,2020-06-25 08:03:05.556036,4,Bachelor,5,5250.0,37,14,22,8,100,8,61,0,1.06,False,2.03,0.79,,3,3,3,Opportunity,0,0.10040630782143728,Low
970,Finance,Female,60,Engineer,2021-04-20 08:03:05.556036,3,PhD,2,7200.0,48,14,8,9,75,10,93,0,3.5,False,1.23,2.08,,4,2,2,Opportunity,0,0.10111169915961067,Low
971,HR,Female,40,Manager,2019-06-16 08:03:05.556036,5,Bachelor,4,8400.0,37,28,11,14,100,13,10,2,4.68,True,1.68,0.67,,4,3,1,Weakness,0,0.09657410095971622,Very Low
972,Finance,Female,34,Engineer,2021-06-30 08:03:05.556036,3,High School,4,8400.0,42,17,1,11,75,4,29,0,3.02,False,1.62,0.1,,5,2,1,Weakness,0,0.0984082111626413,Very Low
973,IT,Male,60,Engineer,2022-11-18 08:03:05.556036,1,Bachelor,3,7800.0,41,31,19,3,75,4,15,2,3.93,True,1.77,1.98,,3,1,2,Opportunity,0,0.0986415116280813,Very Low
974,IT,Male,52,Specialist,2018-12-14 08:03:05.556036,5,High School,5,6750.0,40,7,20,1,0,18,59,0,1.67,False,2.17,1.77,,3,3,3,Opportunity,0,0.0999869665441775,Very Low
975,Sales,Male,44,Manager,2018-12-28 08:03:05.556036,5,High School,4,8400.0,47,46,19,6,100,4,43,1,4.0,False,2.37,1.83,,3,3,3,Opportunity,0,0.09771631930960456,Very Low
976,IT,Male,57,Engineer,2015-05-20 08:03:05.556036,9,Bachelor,3,7800.0,39,31,4,11,50,3,62,1,4.51,False,1.67,1.8,,5,4,0,Opportunity,0,0.09807214495020602,Very Low
977,Engineering,Female,25,Manager,2021-09-18 08:03:05.556036,2,High School,4,8400.0,38,32,8,5,75,3,53,1,4.93,False,2.2,2.43,,4,2,2,Opportunity,0,0.09671393381138176,Very Low
978,Customer Support,Female,41,Technician,2018-10-08 08:03:05.556036,5,Bachelor,2,4200.0,49,32,5,11,75,5,13,0,1.58,False,1.13,-0.66,,5,3,1,Weakness,0,0.10150933684023637,Low
979,Customer Support,Female,43,Specialist,2020-08-19 08:03:05.556036,4,Bachelor,5,6750.0,54,36,19,13,0,13,97,0,1.61,False,2.44,1.2,,3,3,3,Opportunity,0,0.10011221762280406,Low
980,Engineering,Female,44,Consultant,2016-06-13 08:03:05.556036,8,Bachelor,5,8250.0,57,7,9,4,0,11,95,2,3.62,False,2.32,3.78,,4,4,0,Opportunity,0,0.09871122855433728,Very Low
981,Operations,Male,24,Technician,2022-11-12 08:03:05.556036,1,Master,5,5250.0,31,24,14,2,75,5,36,0,1.85,False,2.31,1.11,,4,1,2,Opportunity,0,0.0987202306489557,Very Low
982,HR,Male,51,Engineer,2018-06-28 08:03:05.556036,6,High School,3,7800.0,60,14,1,3,50,17,95,2,3.61,False,1.82,3.9,,5,4,0,Opportunity,1,0.10030821682498067,Low
983,Sales,Female,52,Manager,2022-06-06 08:03:05.556036,2,Bachelor,1,6600.0,51,9,4,8,75,10,28,1,2.4,False,0.6,0.8,,5,2,1,Weakness,0,0.10249017811260516,Low
984,Sales,Female,37,Consultant,2016-11-10 08:03:05.556036,7,Bachelor,3,7150.0,34,5,27,14,100,19,27,0,2.64,False,0.94,-0.42,,2,4,1,Weakness,1,0.10055414228144448,Low
985,Marketing,Other,53,Technician,2024-01-28 08:03:05.556036,0,Bachelor,5,5250.0,44,35,7,7,50,11,73,2,1.62,False,2.5,2.36,,4,1,2,Opportunity,0,0.09937535334712076,Very Low
986,IT,Female,56,Developer,2020-07-31 08:03:05.556036,4,Master,1,5500.0,30,41,7,13,50,3,18,2,4.18,False,0.91,0.87,,4,3,1,Weakness,0,0.09942859751809684,Very Low
987,Engineering,Male,35,Consultant,2015-09-13 08:03:05.556036,8,Bachelor,5,8250.0,40,21,14,10,100,12,79,2,1.34,False,2.16,2.06,,4,4,0,Opportunity,0,0.1001497736711539,Low
988,Marketing,Male,29,Engineer,2020-06-04 08:03:05.556036,4,Bachelor,3,7800.0,41,38,21,6,75,5,68,2,2.95,False,1.93,2.69,,3,3,3,Opportunity,0,0.10018875590547818,Low
989,Customer Support,Male,42,Technician,2017-03-14 08:03:05.556036,7,Master,2,4200.0,33,9,8,4,75,11,91,1,3.65,False,1.25,3.19,,4,4,0,Opportunity,0,0.10077505838564392,Low
990,Operations,Male,42,Technician,2024-05-02 08:03:05.556036,0,Bachelor,1,3850.0,34,47,28,12,100,9,4,0,4.44,False,1.02,-0.29,,2,1,1,Weakness,1,0.0994587228300452,Very Low
991,IT,Male,46,Manager,2022-01-11 08:03:05.556036,2,Bachelor,2,7200.0,38,48,12,0,50,9,57,2,2.58,False,1.9,3.07,,4,2,2,Opportunity,0,0.10084296516510248,Low
992,Marketing,Female,38,Technician,2023-04-12 08:03:05.556036,1,High School,3,4550.0,43,33,20,0,100,17,8,1,2.46,False,1.84,1.32,,3,1,2,Opportunity,0,0.09999920975577785,Very Low
993,Marketing,Female,44,Developer,2014-12-04 08:03:05.556036,9,PhD,4,7000.0,45,1,10,4,50,7,65,1,1.55,False,1.67,2.01,,4,4,0,Opportunity,0,0.10115990358135993,Low
994,Operations,Male,41,Specialist,2017-10-11 08:03:05.556036,6,Bachelor,3,5850.0,53,29,3,3,50,7,29,2,3.75,False,1.83,2.29,,5,4,0,Opportunity,0,0.09885425324095766,Very Low
995,HR,Female,50,Manager,2015-06-24 08:03:05.556036,9,Bachelor,5,9000.0,41,5,5,0,100,12,5,2,3.41,False,2.05,1.98,,5,4,0,Opportunity,0,0.09732824908205419,Very Low
996,IT,Male,22,Engineer,2021-06-01 08:03:05.556036,3,High School,4,8400.0,37,27,20,3,25,2,2,0,2.94,False,1.94,0.41,,3,2,2,Opportunity,0,0.09840551258556654,Very Low
997,IT,Female,54,Analyst,2023-04-22 08:03:05.556036,1,Master,3,5200.0,55,14,8,2,100,11,64,1,3.73,False,1.73,2.78,,4,1,2,Opportunity,0,0.09981866459052822,Very Low
998,Engineering,Male,23,Developer,2018-11-14 08:03:05.556036,5,Bachelor,4,7000.0,33,35,2,6,75,3,27,1,4.26,True,2.09,1.49,,5,3,0,Opportunity,0,0.09666609756860577,Very Low
999,Legal,Female,40,Consultant,2023-05-15 08:03:05.556036,1,High School,3,7150.0,49,4,20,3,50,12,15,1,4.1,False,1.36,1.52,,3,1,2,Opportunity,0,0.09924416099533785,Very Low
1000,HR,Female,28,Analyst,2018-02-05 08:03:05.556036,6,High School,1,4400.0,45,4,25,6,75,1,14,0,4.96,False,0.6,0.84,,3,4,1,Weakness,0,0.10026613242651354,Low
